matrix size: 70 	 crout: 0.03299880027770996[s] 	 doolittle: 0.07400345802307129[s] 	 cholesky: 0.044999122619628906[s] 	 numpy: 0.0029973983764648438[s] 	 scipy: 0.003001689910888672[s]
matrix size: 36 	 crout: 0.007997989654541016[s] 	 doolittle: 0.016002416610717773[s] 	 cholesky: 0.009998798370361328[s] 	 numpy: 0.0010013580322265625[s] 	 scipy: 0.0019989013671875[s]
matrix size: 27 	 crout: 0.0049991607666015625[s] 	 doolittle: 0.008001327514648438[s] 	 cholesky: 0.0060002803802490234[s] 	 numpy: 0.0009996891021728516[s] 	 scipy: 0.0010013580322265625[s]
matrix size: 74 	 crout: 0.04880094528198242[s] 	 doolittle: 0.0969991683959961[s] 	 cholesky: 0.052000999450683594[s] 	 numpy: 0.0019986629486083984[s] 	 scipy: 0.0030014514923095703[s]
matrix size: 96 	 crout: 0.0690000057220459[s] 	 doolittle: 0.19300007820129395[s] 	 cholesky: 0.09799981117248535[s] 	 numpy: 0.003999948501586914[s] 	 scipy: 0.003998517990112305[s]
matrix size: 57 	 crout: 0.021001338958740234[s] 	 doolittle: 0.04399871826171875[s] 	 cholesky: 0.029000520706176758[s] 	 numpy: 0.00299835205078125[s] 	 scipy: 0.002001047134399414[s]
matrix size: 71 	 crout: 0.03399991989135742[s] 	 doolittle: 0.07600021362304688[s] 	 cholesky: 0.04899883270263672[s] 	 numpy: 0.0030028820037841797[s] 	 scipy: 0.0030014514923095703[s]
matrix size: 43 	 crout: 0.01299738883972168[s] 	 doolittle: 0.020999431610107422[s] 	 cholesky: 0.014998912811279297[s] 	 numpy: 0.002002239227294922[s] 	 scipy: 0.0019991397857666016[s]
matrix size: 27 	 crout: 0.0040013790130615234[s] 	 doolittle: 0.008999109268188477[s] 	 cholesky: 0.006997823715209961[s] 	 numpy: 0.001001119613647461[s] 	 scipy: 0.0009989738464355469[s]
matrix size: 71 	 crout: 0.033002614974975586[s] 	 doolittle: 0.07399868965148926[s] 	 cholesky: 0.045999765396118164[s] 	 numpy: 0.003000974655151367[s] 	 scipy: 0.0029993057250976562[s]
matrix size: 61 	 crout: 0.023998737335205078[s] 	 doolittle: 0.05100131034851074[s] 	 cholesky: 0.03300023078918457[s] 	 numpy: 0.0019979476928710938[s] 	 scipy: 0.0020020008087158203[s]
matrix size: 56 	 crout: 0.019000768661499023[s] 	 doolittle: 0.041998863220214844[s] 	 cholesky: 0.026999473571777344[s] 	 numpy: 0.002000093460083008[s] 	 scipy: 0.002000093460083008[s]
matrix size: 46 	 crout: 0.012999534606933594[s] 	 doolittle: 0.029000282287597656[s] 	 cholesky: 0.018002748489379883[s] 	 numpy: 0.001997232437133789[s] 	 scipy: 0.0030002593994140625[s]
matrix size: 63 	 crout: 0.02597522735595703[s] 	 doolittle: 0.05600118637084961[s] 	 cholesky: 0.03599739074707031[s] 	 numpy: 0.0019998550415039062[s] 	 scipy: 0.0030019283294677734[s]
matrix size: 68 	 crout: 0.03099966049194336[s] 	 doolittle: 0.06699991226196289[s] 	 cholesky: 0.04300045967102051[s] 	 numpy: 0.0029985904693603516[s] 	 scipy: 0.002999544143676758[s]
matrix size: 69 	 crout: 0.03199911117553711[s] 	 doolittle: 0.07100129127502441[s] 	 cholesky: 0.0429997444152832[s] 	 numpy: 0.0019991397857666016[s] 	 scipy: 0.003000974655151367[s]
matrix size: 44 	 crout: 0.01200103759765625[s] 	 doolittle: 0.02399897575378418[s] 	 cholesky: 0.01600027084350586[s] 	 numpy: 0.001001596450805664[s] 	 scipy: 0.0019979476928710938[s]
matrix size: 69 	 crout: 0.029999256134033203[s] 	 doolittle: 0.07000064849853516[s] 	 cholesky: 0.045000553131103516[s] 	 numpy: 0.002999544143676758[s] 	 scipy: 0.003000497817993164[s]
matrix size: 49 	 crout: 0.014999628067016602[s] 	 doolittle: 0.030000925064086914[s] 	 cholesky: 0.020998477935791016[s] 	 numpy: 0.0020003318786621094[s] 	 scipy: 0.002001047134399414[s]
matrix size: 62 	 crout: 0.02499985694885254[s] 	 doolittle: 0.05499911308288574[s] 	 cholesky: 0.03600168228149414[s] 	 numpy: 0.002999544143676758[s] 	 scipy: 0.002000093460083008[s]
matrix size: 44 	 crout: 0.01099848747253418[s] 	 doolittle: 0.023000240325927734[s] 	 cholesky: 0.016001224517822266[s] 	 numpy: 0.0019989013671875[s] 	 scipy: 0.0010008811950683594[s]
matrix size: 86 	 crout: 0.05300021171569824[s] 	 doolittle: 0.12799906730651855[s] 	 cholesky: 0.07400059700012207[s] 	 numpy: 0.0030014514923095703[s] 	 scipy: 0.0029990673065185547[s]
matrix size: 88 	 crout: 0.05499982833862305[s] 	 doolittle: 0.13300037384033203[s] 	 cholesky: 0.0819997787475586[s] 	 numpy: 0.003000974655151367[s] 	 scipy: 0.003998994827270508[s]
matrix size: 64 	 crout: 0.027999401092529297[s] 	 doolittle: 0.05800127983093262[s] 	 cholesky: 0.03599882125854492[s] 	 numpy: 0.0019996166229248047[s] 	 scipy: 0.003002643585205078[s]
matrix size: 76 	 crout: 0.03800034523010254[s] 	 doolittle: 0.08999848365783691[s] 	 cholesky: 0.0559999942779541[s] 	 numpy: 0.0030014514923095703[s] 	 scipy: 0.00299835205078125[s]
matrix size: 79 	 crout: 0.04500222206115723[s] 	 doolittle: 0.10205364227294922[s] 	 cholesky: 0.06194448471069336[s] 	 numpy: 0.004001617431640625[s] 	 scipy: 0.004998922348022461[s]
matrix size: 74 	 crout: 0.04199981689453125[s] 	 doolittle: 0.08702564239501953[s] 	 cholesky: 0.05397534370422363[s] 	 numpy: 0.003000020980834961[s] 	 scipy: 0.003000497817993164[s]
matrix size: 25 	 crout: 0.0029981136322021484[s] 	 doolittle: 0.00800323486328125[s] 	 cholesky: 0.006003379821777344[s] 	 numpy: 0.0009946823120117188[s] 	 scipy: 0.0[s]
matrix size: 80 	 crout: 0.04400062561035156[s] 	 doolittle: 0.10799980163574219[s] 	 cholesky: 0.06399869918823242[s] 	 numpy: 0.004000425338745117[s] 	 scipy: 0.003999948501586914[s]
matrix size: 24 	 crout: 0.0030007362365722656[s] 	 doolittle: 0.006999492645263672[s] 	 cholesky: 0.00599980354309082[s] 	 numpy: 0.0010008811950683594[s] 	 scipy: 0.0009989738464355469[s]
matrix size: 40 	 crout: 0.010001182556152344[s] 	 doolittle: 0.01999807357788086[s] 	 cholesky: 0.013001441955566406[s] 	 numpy: 0.0020003318786621094[s] 	 scipy: 0.002003192901611328[s]
matrix size: 72 	 crout: 0.03597378730773926[s] 	 doolittle: 0.07899785041809082[s] 	 cholesky: 0.04700279235839844[s] 	 numpy: 0.003999471664428711[s] 	 scipy: 0.002998828887939453[s]
matrix size: 70 	 crout: 0.03300070762634277[s] 	 doolittle: 0.0709998607635498[s] 	 cholesky: 0.044001102447509766[s] 	 numpy: 0.0029990673065185547[s] 	 scipy: 0.002998828887939453[s]
matrix size: 62 	 crout: 0.025000333786010742[s] 	 doolittle: 0.059999704360961914[s] 	 cholesky: 0.034998416900634766[s] 	 numpy: 0.0029990673065185547[s] 	 scipy: 0.0020024776458740234[s]
matrix size: 57 	 crout: 0.020999670028686523[s] 	 doolittle: 0.044000864028930664[s] 	 cholesky: 0.029999971389770508[s] 	 numpy: 0.0019996166229248047[s] 	 scipy: 0.0019991397857666016[s]
matrix size: 67 	 crout: 0.030998945236206055[s] 	 doolittle: 0.06699967384338379[s] 	 cholesky: 0.04400157928466797[s] 	 numpy: 0.0029997825622558594[s] 	 scipy: 0.0019989013671875[s]
matrix size: 60 	 crout: 0.026001691818237305[s] 	 doolittle: 0.05099773406982422[s] 	 cholesky: 0.032003164291381836[s] 	 numpy: 0.003000497817993164[s] 	 scipy: 0.0029969215393066406[s]
matrix size: 95 	 crout: 0.07100033760070801[s] 	 doolittle: 0.18000078201293945[s] 	 cholesky: 0.0989999771118164[s] 	 numpy: 0.005000591278076172[s] 	 scipy: 0.003998517990112305[s]
matrix size: 20 	 crout: 0.0020003318786621094[s] 	 doolittle: 0.0040013790130615234[s] 	 cholesky: 0.003000974655151367[s] 	 numpy: 0.0009984970092773438[s] 	 scipy: 0.0010008811950683594[s]
matrix size: 40 	 crout: 0.009999990463256836[s] 	 doolittle: 0.020999431610107422[s] 	 cholesky: 0.013000011444091797[s] 	 numpy: 0.00099945068359375[s] 	 scipy: 0.0019989013671875[s]
matrix size: 56 	 crout: 0.020000219345092773[s] 	 doolittle: 0.04300069808959961[s] 	 cholesky: 0.026999473571777344[s] 	 numpy: 0.0030002593994140625[s] 	 scipy: 0.003000974655151367[s]
matrix size: 46 	 crout: 0.013998985290527344[s] 	 doolittle: 0.027022361755371094[s] 	 cholesky: 0.018976926803588867[s] 	 numpy: 0.0020020008087158203[s] 	 scipy: 0.00099945068359375[s]
matrix size: 56 	 crout: 0.02000117301940918[s] 	 doolittle: 0.040998220443725586[s] 	 cholesky: 0.02700018882751465[s] 	 numpy: 0.0019996166229248047[s] 	 scipy: 0.002000093460083008[s]
matrix size: 54 	 crout: 0.01800060272216797[s] 	 doolittle: 0.03800058364868164[s] 	 cholesky: 0.024998903274536133[s] 	 numpy: 0.0019986629486083984[s] 	 scipy: 0.0020008087158203125[s]
matrix size: 50 	 crout: 0.0149993896484375[s] 	 doolittle: 0.03300213813781738[s] 	 cholesky: 0.020998477935791016[s] 	 numpy: 0.002000570297241211[s] 	 scipy: 0.0010020732879638672[s]
matrix size: 85 	 crout: 0.04900050163269043[s] 	 doolittle: 0.11800003051757812[s] 	 cholesky: 0.07199954986572266[s] 	 numpy: 0.002998828887939453[s] 	 scipy: 0.0030012130737304688[s]
matrix size: 85 	 crout: 0.05099940299987793[s] 	 doolittle: 0.11800146102905273[s] 	 cholesky: 0.0709996223449707[s] 	 numpy: 0.003000974655151367[s] 	 scipy: 0.0029993057250976562[s]
matrix size: 43 	 crout: 0.012001514434814453[s] 	 doolittle: 0.021996498107910156[s] 	 cholesky: 0.016002655029296875[s] 	 numpy: 0.00099945068359375[s] 	 scipy: 0.0019998550415039062[s]
matrix size: 57 	 crout: 0.02100086212158203[s] 	 doolittle: 0.043997764587402344[s] 	 cholesky: 0.03000187873840332[s] 	 numpy: 0.0019986629486083984[s] 	 scipy: 0.001999378204345703[s]
matrix size: 83 	 crout: 0.045998573303222656[s] 	 doolittle: 0.11300230026245117[s] 	 cholesky: 0.06799936294555664[s] 	 numpy: 0.0060002803802490234[s] 	 scipy: 0.002999544143676758[s]
matrix size: 81 	 crout: 0.04600119590759277[s] 	 doolittle: 0.10799860954284668[s] 	 cholesky: 0.06300044059753418[s] 	 numpy: 0.00299835205078125[s] 	 scipy: 0.0040013790130615234[s]
matrix size: 53 	 crout: 0.016998767852783203[s] 	 doolittle: 0.03600311279296875[s] 	 cholesky: 0.02301931381225586[s] 	 numpy: 0.001977682113647461[s] 	 scipy: 0.0020017623901367188[s]
matrix size: 44 	 crout: 0.010998725891113281[s] 	 doolittle: 0.023002147674560547[s] 	 cholesky: 0.0169985294342041[s] 	 numpy: 0.0020012855529785156[s] 	 scipy: 0.0009992122650146484[s]
matrix size: 97 	 crout: 0.0709998607635498[s] 	 doolittle: 0.16700005531311035[s] 	 cholesky: 0.10300087928771973[s] 	 numpy: 0.0049991607666015625[s] 	 scipy: 0.003999233245849609[s]
matrix size: 45 	 crout: 0.013000726699829102[s] 	 doolittle: 0.025000572204589844[s] 	 cholesky: 0.015998363494873047[s] 	 numpy: 0.002000093460083008[s] 	 scipy: 0.002001523971557617[s]
matrix size: 84 	 crout: 0.05099844932556152[s] 	 doolittle: 0.11300110816955566[s] 	 cholesky: 0.07199907302856445[s] 	 numpy: 0.0029997825622558594[s] 	 scipy: 0.004001140594482422[s]
matrix size: 58 	 crout: 0.022998571395874023[s] 	 doolittle: 0.04700016975402832[s] 	 cholesky: 0.029000282287597656[s] 	 numpy: 0.003001689910888672[s] 	 scipy: 0.001999378204345703[s]
matrix size: 77 	 crout: 0.0410001277923584[s] 	 doolittle: 0.09200048446655273[s] 	 cholesky: 0.05699801445007324[s] 	 numpy: 0.003000020980834961[s] 	 scipy: 0.0040013790130615234[s]
matrix size: 64 	 crout: 0.026000022888183594[s] 	 doolittle: 0.06011962890625[s] 	 cholesky: 0.0409998893737793[s] 	 numpy: 0.0039997100830078125[s] 	 scipy: 0.0029993057250976562[s]
matrix size: 57 	 crout: 0.021000146865844727[s] 	 doolittle: 0.041999101638793945[s] 	 cholesky: 0.028002023696899414[s] 	 numpy: 0.0019981861114501953[s] 	 scipy: 0.003000974655151367[s]
matrix size: 88 	 crout: 0.0560002326965332[s] 	 doolittle: 0.13300013542175293[s] 	 cholesky: 0.07899808883666992[s] 	 numpy: 0.0030012130737304688[s] 	 scipy: 0.004000663757324219[s]
matrix size: 84 	 crout: 0.04799938201904297[s] 	 doolittle: 0.1155843734741211[s] 	 cholesky: 0.07000041007995605[s] 	 numpy: 0.0030007362365722656[s] 	 scipy: 0.003998279571533203[s]
matrix size: 28 	 crout: 0.003999948501586914[s] 	 doolittle: 0.010001182556152344[s] 	 cholesky: 0.0060007572174072266[s] 	 numpy: 0.0009989738464355469[s] 	 scipy: 0.0010001659393310547[s]
matrix size: 39 	 crout: 0.010998249053955078[s] 	 doolittle: 0.018002748489379883[s] 	 cholesky: 0.012998342514038086[s] 	 numpy: 0.00099945068359375[s] 	 scipy: 0.0020012855529785156[s]
matrix size: 81 	 crout: 0.04699897766113281[s] 	 doolittle: 0.10500001907348633[s] 	 cholesky: 0.0670013427734375[s] 	 numpy: 0.003999471664428711[s] 	 scipy: 0.004000186920166016[s]
matrix size: 73 	 crout: 0.03699922561645508[s] 	 doolittle: 0.08100008964538574[s] 	 cholesky: 0.051996469497680664[s] 	 numpy: 0.0030007362365722656[s] 	 scipy: 0.0029997825622558594[s]
matrix size: 76 	 crout: 0.04000139236450195[s] 	 doolittle: 0.08999776840209961[s] 	 cholesky: 0.0540008544921875[s] 	 numpy: 0.002999544143676758[s] 	 scipy: 0.004000425338745117[s]
matrix size: 47 	 crout: 0.013002634048461914[s] 	 doolittle: 0.027997970581054688[s] 	 cholesky: 0.018999814987182617[s] 	 numpy: 0.002000093460083008[s] 	 scipy: 0.0010013580322265625[s]
matrix size: 51 	 crout: 0.015998125076293945[s] 	 doolittle: 0.03300309181213379[s] 	 cholesky: 0.021999120712280273[s] 	 numpy: 0.001998424530029297[s] 	 scipy: 0.0019991397857666016[s]
matrix size: 85 	 crout: 0.06299471855163574[s] 	 doolittle: 0.12100100517272949[s] 	 cholesky: 0.07500147819519043[s] 	 numpy: 0.004000425338745117[s] 	 scipy: 0.0029985904693603516[s]
matrix size: 49 	 crout: 0.01699686050415039[s] 	 doolittle: 0.031000614166259766[s] 	 cholesky: 0.020999431610107422[s] 	 numpy: 0.0030014514923095703[s] 	 scipy: 0.0019991397857666016[s]
matrix size: 52 	 crout: 0.018000364303588867[s] 	 doolittle: 0.03600311279296875[s] 	 cholesky: 0.025996685028076172[s] 	 numpy: 0.0020003318786621094[s] 	 scipy: 0.002002716064453125[s]
matrix size: 83 	 crout: 0.0489959716796875[s] 	 doolittle: 0.13300204277038574[s] 	 cholesky: 0.06799888610839844[s] 	 numpy: 0.003999948501586914[s] 	 scipy: 0.002000570297241211[s]
matrix size: 35 	 crout: 0.007999420166015625[s] 	 doolittle: 0.016012191772460938[s] 	 cholesky: 0.009998559951782227[s] 	 numpy: 0.0009980201721191406[s] 	 scipy: 0.001003265380859375[s]
matrix size: 90 	 crout: 0.05799698829650879[s] 	 doolittle: 0.13600516319274902[s] 	 cholesky: 0.08199715614318848[s] 	 numpy: 0.0049974918365478516[s] 	 scipy: 0.004002094268798828[s]
matrix size: 20 	 crout: 0.002000570297241211[s] 	 doolittle: 0.00500035285949707[s] 	 cholesky: 0.0029997825622558594[s] 	 numpy: 0.0009999275207519531[s] 	 scipy: 0.0[s]
matrix size: 30 	 crout: 0.008001565933227539[s] 	 doolittle: 0.011996746063232422[s] 	 cholesky: 0.009002447128295898[s] 	 numpy: 0.0019981861114501953[s] 	 scipy: 0.0010020732879638672[s]
matrix size: 41 	 crout: 0.00999903678894043[s] 	 doolittle: 0.020999908447265625[s] 	 cholesky: 0.014000654220581055[s] 	 numpy: 0.0010001659393310547[s] 	 scipy: 0.001997709274291992[s]
matrix size: 52 	 crout: 0.018001317977905273[s] 	 doolittle: 0.03500032424926758[s] 	 cholesky: 0.02302694320678711[s] 	 numpy: 0.0029752254486083984[s] 	 scipy: 0.0019974708557128906[s]
matrix size: 33 	 crout: 0.005001068115234375[s] 	 doolittle: 0.013999223709106445[s] 	 cholesky: 0.010014057159423828[s] 	 numpy: 0.0019867420196533203[s] 	 scipy: 0.0010025501251220703[s]
matrix size: 95 	 crout: 0.06999993324279785[s] 	 doolittle: 0.17499732971191406[s] 	 cholesky: 0.11200189590454102[s] 	 numpy: 0.00699925422668457[s] 	 scipy: 0.003997325897216797[s]
matrix size: 99 	 crout: 0.07800102233886719[s] 	 doolittle: 0.19899892807006836[s] 	 cholesky: 0.127824068069458[s] 	 numpy: 0.004000186920166016[s] 	 scipy: 0.0050008296966552734[s]
matrix size: 85 	 crout: 0.0559992790222168[s] 	 doolittle: 0.12400197982788086[s] 	 cholesky: 0.07816290855407715[s] 	 numpy: 0.0030014514923095703[s] 	 scipy: 0.003997325897216797[s]
matrix size: 44 	 crout: 0.013005495071411133[s] 	 doolittle: 0.024994850158691406[s] 	 cholesky: 0.017003774642944336[s] 	 numpy: 0.0019991397857666016[s] 	 scipy: 0.000997781753540039[s]
matrix size: 98 	 crout: 0.07499957084655762[s] 	 doolittle: 0.1801745891571045[s] 	 cholesky: 0.44805026054382324[s] 	 numpy: 0.29430246353149414[s] 	 scipy: 0.04399847984313965[s]
matrix size: 35 	 crout: 0.023001432418823242[s] 	 doolittle: 0.06799793243408203[s] 	 cholesky: 0.35113048553466797[s] 	 numpy: 0.009029865264892578[s] 	 scipy: 0.004960775375366211[s]
matrix size: 98 	 crout: 0.1317746639251709[s] 	 doolittle: 0.315274715423584[s] 	 cholesky: 0.19099688529968262[s] 	 numpy: 0.006007671356201172[s] 	 scipy: 0.007990837097167969[s]
matrix size: 61 	 crout: 0.034996986389160156[s] 	 doolittle: 0.08800816535949707[s] 	 cholesky: 0.062020301818847656[s] 	 numpy: 0.004996776580810547[s] 	 scipy: 0.002974987030029297[s]
matrix size: 44 	 crout: 0.01800680160522461[s] 	 doolittle: 0.04501008987426758[s] 	 cholesky: 0.03398323059082031[s] 	 numpy: 0.001001119613647461[s] 	 scipy: 0.0010004043579101562[s]
matrix size: 48 	 crout: 0.024013280868530273[s] 	 doolittle: 0.04802513122558594[s] 	 cholesky: 0.022962093353271484[s] 	 numpy: 0.002000570297241211[s] 	 scipy: 0.003001689910888672[s]
matrix size: 37 	 crout: 0.006995677947998047[s] 	 doolittle: 0.018006324768066406[s] 	 cholesky: 0.011993408203125[s] 	 numpy: 0.0010023117065429688[s] 	 scipy: 0.0019986629486083984[s]
matrix size: 65 	 crout: 0.0436398983001709[s] 	 doolittle: 0.10190558433532715[s] 	 cholesky: 0.04700446128845215[s] 	 numpy: 0.0029981136322021484[s] 	 scipy: 0.003998994827270508[s]
matrix size: 30 	 crout: 0.005003929138183594[s] 	 doolittle: 0.014003992080688477[s] 	 cholesky: 0.008996963500976562[s] 	 numpy: 0.0009968280792236328[s] 	 scipy: 0.00099945068359375[s]
matrix size: 47 	 crout: 0.017999649047851562[s] 	 doolittle: 0.03600120544433594[s] 	 cholesky: 0.022005319595336914[s] 	 numpy: 0.0020139217376708984[s] 	 scipy: 0.0029828548431396484[s]
matrix size: 91 	 crout: 0.09704113006591797[s] 	 doolittle: 0.22800827026367188[s] 	 cholesky: 0.13900184631347656[s] 	 numpy: 0.0029861927032470703[s] 	 scipy: 0.0040013790130615234[s]
matrix size: 83 	 crout: 0.05700278282165527[s] 	 doolittle: 0.15800833702087402[s] 	 cholesky: 0.1129903793334961[s] 	 numpy: 0.003998517990112305[s] 	 scipy: 0.0029997825622558594[s]
matrix size: 57 	 crout: 0.027001619338989258[s] 	 doolittle: 0.06200218200683594[s] 	 cholesky: 0.0429997444152832[s] 	 numpy: 0.0059986114501953125[s] 	 scipy: 0.0050046443939208984[s]
matrix size: 77 	 crout: 0.06999564170837402[s] 	 doolittle: 0.1510012149810791[s] 	 cholesky: 0.08300018310546875[s] 	 numpy: 0.003000497817993164[s] 	 scipy: 0.00501561164855957[s]
matrix size: 28 	 crout: 0.0059740543365478516[s] 	 doolittle: 0.015002012252807617[s] 	 cholesky: 0.007003068923950195[s] 	 numpy: 0.002007007598876953[s] 	 scipy: 0.00098419189453125[s]
matrix size: 69 	 crout: 0.03500699996948242[s] 	 doolittle: 0.12399482727050781[s] 	 cholesky: 0.11600327491760254[s] 	 numpy: 0.011008024215698242[s] 	 scipy: 0.0055463314056396484[s]
matrix size: 74 	 crout: 0.06797313690185547[s] 	 doolittle: 0.2070019245147705[s] 	 cholesky: 0.12885546684265137[s] 	 numpy: 0.00601506233215332[s] 	 scipy: 0.00798344612121582[s]
matrix size: 47 	 crout: 0.029001951217651367[s] 	 doolittle: 0.05199289321899414[s] 	 cholesky: 0.034691810607910156[s] 	 numpy: 0.0019991397857666016[s] 	 scipy: 0.0020024776458740234[s]
matrix size: 63 	 crout: 0.04900074005126953[s] 	 doolittle: 0.10706591606140137[s] 	 cholesky: 0.07513785362243652[s] 	 numpy: 0.003994941711425781[s] 	 scipy: 0.02765369415283203[s]
matrix size: 43 	 crout: 0.03099799156188965[s] 	 doolittle: 0.0451352596282959[s] 	 cholesky: 0.031981468200683594[s] 	 numpy: 0.0019974708557128906[s] 	 scipy: 0.0010001659393310547[s]
matrix size: 26 	 crout: 0.0030002593994140625[s] 	 doolittle: 0.008000612258911133[s] 	 cholesky: 0.0050013065338134766[s] 	 numpy: 0.0[s] 	 scipy: 0.000997781753540039[s]
matrix size: 44 	 crout: 0.02455759048461914[s] 	 doolittle: 0.04250621795654297[s] 	 cholesky: 0.027001142501831055[s] 	 numpy: 0.0030031204223632812[s] 	 scipy: 0.0020008087158203125[s]
matrix size: 60 	 crout: 0.03599691390991211[s] 	 doolittle: 0.09100675582885742[s] 	 cholesky: 0.04299163818359375[s] 	 numpy: 0.0030012130737304688[s] 	 scipy: 0.012002229690551758[s]
matrix size: 34 	 crout: 0.008001327514648438[s] 	 doolittle: 0.0170135498046875[s] 	 cholesky: 0.017496109008789062[s] 	 numpy: 0.002000093460083008[s] 	 scipy: 0.0010001659393310547[s]
matrix size: 72 	 crout: 0.05802488327026367[s] 	 doolittle: 0.15598797798156738[s] 	 cholesky: 0.07299327850341797[s] 	 numpy: 0.01299905776977539[s] 	 scipy: 0.008994817733764648[s]
matrix size: 82 	 crout: 0.08897757530212402[s] 	 doolittle: 0.16000056266784668[s] 	 cholesky: 0.09901571273803711[s] 	 numpy: 0.004980802536010742[s] 	 scipy: 0.003001689910888672[s]
matrix size: 51 	 crout: 0.020015716552734375[s] 	 doolittle: 0.046984195709228516[s] 	 cholesky: 0.029006481170654297[s] 	 numpy: 0.0020072460174560547[s] 	 scipy: 0.001985311508178711[s]
matrix size: 58 	 crout: 0.03200268745422363[s] 	 doolittle: 0.06501221656799316[s] 	 cholesky: 0.03198695182800293[s] 	 numpy: 0.0019965171813964844[s] 	 scipy: 0.0030486583709716797[s]
matrix size: 91 	 crout: 0.08398103713989258[s] 	 doolittle: 0.21500158309936523[s] 	 cholesky: 0.1597743034362793[s] 	 numpy: 0.004000186920166016[s] 	 scipy: 0.0050258636474609375[s]
matrix size: 66 	 crout: 0.04501032829284668[s] 	 doolittle: 0.08949160575866699[s] 	 cholesky: 0.05200338363647461[s] 	 numpy: 0.004001140594482422[s] 	 scipy: 0.003996849060058594[s]
matrix size: 28 	 crout: 0.00800943374633789[s] 	 doolittle: 0.012992382049560547[s] 	 cholesky: 0.005944728851318359[s] 	 numpy: 0.000997781753540039[s] 	 scipy: 0.0010018348693847656[s]
matrix size: 44 	 crout: 0.012003660202026367[s] 	 doolittle: 0.029993295669555664[s] 	 cholesky: 0.017005205154418945[s] 	 numpy: 0.0009953975677490234[s] 	 scipy: 0.002001047134399414[s]
matrix size: 21 	 crout: 0.003997802734375[s] 	 doolittle: 0.007016658782958984[s] 	 cholesky: 0.0039827823638916016[s] 	 numpy: 0.0009989738464355469[s] 	 scipy: 0.001001119613647461[s]
matrix size: 37 	 crout: 0.011999130249023438[s] 	 doolittle: 0.01840376853942871[s] 	 cholesky: 0.017004013061523438[s] 	 numpy: 0.0009958744049072266[s] 	 scipy: 0.0020003318786621094[s]
matrix size: 41 	 crout: 0.009999752044677734[s] 	 doolittle: 0.02100086212158203[s] 	 cholesky: 0.017998695373535156[s] 	 numpy: 0.002000093460083008[s] 	 scipy: 0.002006053924560547[s]
matrix size: 79 	 crout: 0.048996925354003906[s] 	 doolittle: 0.12820839881896973[s] 	 cholesky: 0.08100080490112305[s] 	 numpy: 0.003999233245849609[s] 	 scipy: 0.005006551742553711[s]
matrix size: 53 	 crout: 0.019994497299194336[s] 	 doolittle: 0.039003849029541016[s] 	 cholesky: 0.02999711036682129[s] 	 numpy: 0.0019989013671875[s] 	 scipy: 0.0029997825622558594[s]
matrix size: 72 	 crout: 0.038002967834472656[s] 	 doolittle: 0.10799789428710938[s] 	 cholesky: 0.06300020217895508[s] 	 numpy: 0.003002643585205078[s] 	 scipy: 0.001996755599975586[s]
matrix size: 48 	 crout: 0.01399850845336914[s] 	 doolittle: 0.03699803352355957[s] 	 cholesky: 0.02300262451171875[s] 	 numpy: 0.0019986629486083984[s] 	 scipy: 0.003026723861694336[s]
matrix size: 26 	 crout: 0.0069735050201416016[s] 	 doolittle: 0.01600503921508789[s] 	 cholesky: 0.008008480072021484[s] 	 numpy: 0.0009872913360595703[s] 	 scipy: 0.0010008811950683594[s]
matrix size: 71 	 crout: 0.05499839782714844[s] 	 doolittle: 0.10399961471557617[s] 	 cholesky: 0.057004451751708984[s] 	 numpy: 0.004998922348022461[s] 	 scipy: 0.004998207092285156[s]
matrix size: 78 	 crout: 0.0619966983795166[s] 	 doolittle: 0.11200261116027832[s] 	 cholesky: 0.0740044116973877[s] 	 numpy: 0.00701904296875[s] 	 scipy: 0.004979848861694336[s]
matrix size: 84 	 crout: 0.06400513648986816[s] 	 doolittle: 0.13701581954956055[s] 	 cholesky: 0.07962751388549805[s] 	 numpy: 0.002997159957885742[s] 	 scipy: 0.004002809524536133[s]
matrix size: 22 	 crout: 0.001974821090698242[s] 	 doolittle: 0.00899958610534668[s] 	 cholesky: 0.004998445510864258[s] 	 numpy: 0.0010018348693847656[s] 	 scipy: 0.0010061264038085938[s]
matrix size: 85 	 crout: 0.06356048583984375[s] 	 doolittle: 0.13300132751464844[s] 	 cholesky: 0.10604071617126465[s] 	 numpy: 0.003957509994506836[s] 	 scipy: 0.0030012130737304688[s]
matrix size: 32 	 crout: 0.006006002426147461[s] 	 doolittle: 0.018996715545654297[s] 	 cholesky: 0.013014078140258789[s] 	 numpy: 0.0030035972595214844[s] 	 scipy: 0.0030019283294677734[s]
matrix size: 62 	 crout: 0.04900360107421875[s] 	 doolittle: 0.08301782608032227[s] 	 cholesky: 0.04297494888305664[s] 	 numpy: 0.003005504608154297[s] 	 scipy: 0.0029964447021484375[s]
matrix size: 33 	 crout: 0.005997896194458008[s] 	 doolittle: 0.013005971908569336[s] 	 cholesky: 0.009996414184570312[s] 	 numpy: 0.0009989738464355469[s] 	 scipy: 0.000997781753540039[s]
matrix size: 93 	 crout: 0.09099507331848145[s] 	 doolittle: 0.23600029945373535[s] 	 cholesky: 0.1260075569152832[s] 	 numpy: 0.002994060516357422[s] 	 scipy: 0.003998994827270508[s]
